title,price,location_date,link
Laptop Lenovo ThinkPad/Intel i5/SSD/8GB RAM/2 bat/Podsw. Klaw. /Win 11,599,"Wrocław, Psie Pole - Odświeżono Dzisiaj o 09:15",https://www.olx.pl/d/oferta/laptop-lenovo-thinkpad-intel-i5-ssd-8gb-ram-2-bat-podsw-klaw-win-11-CID99-ID15j6Kv.html
"Lenovo Thinkpad L570 512 SSD Intel i5 Laptop PC nie IBM, DELL",599,Mazańcowice - 09 czerwca 2025,https://www.olx.pl/d/oferta/lenovo-thinkpad-l570-512-ssd-intel-i5-laptop-pc-nie-ibm-dell-CID99-ID16aGbe.html
"Laptop ThinkPad L380 13"" i3-8gen ssd-120GB Win11 Gwar.Faktura",599,Zielona Góra - 28 maja 2025,https://www.olx.pl/d/oferta/laptop-thinkpad-l380-13-i3-8gen-ssd-120gb-win11-gwar-faktura-CID99-ID14cFDm.html
Laptop Lenovo ThinkPad/Intel i5/SSD/8GB RAM/2 bat/Podsw. Klaw. /Win 11,599,"Wrocław, Psie Pole - Odświeżono Dzisiaj o 09:15",https://www.olx.pl/d/oferta/laptop-lenovo-thinkpad-intel-i5-ssd-8gb-ram-2-bat-podsw-klaw-win-11-CID99-ID15j6Kv.html
Laptop Lenovo ThinkPad/Intel i5/SSD/8GB RAM/2 bat/Podsw. Klaw. /Win 11,599,"Wrocław, Psie Pole - Odświeżono Dzisiaj o 09:15",https://www.olx.pl/d/oferta/laptop-lenovo-thinkpad-intel-i5-ssd-8gb-ram-2-bat-podsw-klaw-win-11-CID99-ID15j6Kv.html
"Laptop ThinkPad L380 13"" i3-8gen ssd-120GB Win11 Gwar.Faktura",599,Zielona Góra - 28 maja 2025,https://www.olx.pl/d/oferta/laptop-thinkpad-l380-13-i3-8gen-ssd-120gb-win11-gwar-faktura-CID99-ID14cFDm.html
"Laptop 15.6"" ekran dotykowy Medion/lenovo",599,Siedlce - 31 maja 2025,https://www.olx.pl/d/oferta/laptop-15-6-ekran-dotykowy-medion-lenovo-CID99-ID11z4Ox.html
Dotykowy Laptop Lenovo X1 Yoga | 16GB 256SSD | 360° | Windows 11,599,Przyprostynia - 26 czerwca 2025,https://www.olx.pl/d/oferta/dotykowy-laptop-lenovo-x1-yoga-16gb-256ssd-360-windows-11-CID99-ID15A1sz.html
"Laptop ThinkPad L380 13"" i3-8gen ssd-120GB Win11 Gwar.Faktura",599,Zielona Góra - 28 maja 2025,https://www.olx.pl/d/oferta/laptop-thinkpad-l380-13-i3-8gen-ssd-120gb-win11-gwar-faktura-CID99-ID14cFDm.html
Laptop Lenovo ThinkPad/Intel i5/SSD/8GB RAM/2 bat/Podsw. Klaw. /Win 11,599,"Wrocław, Psie Pole - Odświeżono Dzisiaj o 09:15",https://www.olx.pl/d/oferta/laptop-lenovo-thinkpad-intel-i5-ssd-8gb-ram-2-bat-podsw-klaw-win-11-CID99-ID15j6Kv.html
Laptop Lenovo IdeaPad 3,600,"Katowice, Brynów-cz. Wsch.-Osiedle Zgrzebioka - 17 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-3-CID99-ID15Icbc.html
Laptop Lenovo używany,600,Bydgoszcz - 22 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-uzywany-CID99-IDSvFEj.html
Laptop Lenovo G50-45 SSD 500 GB,600,Kielce - 23 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-g50-45-ssd-500-gb-CID99-ID16lG5h.html
"Laptop lenovo idwapad 3 15,6” 8GB ram 512 gb dysk",600,"Warszawa, Ochota - 25 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-idwapad-3-15-6-8gb-ram-512-gb-dysk-CID99-ID16nzVL.html
Laptop Lenovo IdeaPad 3,600,"Katowice, Brynów-cz. Wsch.-Osiedle Zgrzebioka - 17 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-3-CID99-ID15Icbc.html
Laptop Lenovo i3-5005U/ 8 - RAM/ 240 - SSD/ 100% Sprawny,600,Kalisz - 26 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-i3-5005u-8-ram-240-ssd-100-sprawny-CID99-ID16olak.html
Laptop lenovo y700 -15isk i5/ddr4 8gb/ssd+HDD/geforce 960m windows 10,600,Tychy - 26 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-y700-15isk-i5-ddr4-8gb-ssd-hdd-geforce-960m-windows-10-CID99-ID16nH0W.html
Laptop Lenovo G50-45 SSD 500 GB,600,Kielce - 23 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-g50-45-ssd-500-gb-CID99-ID16lG5h.html
Laptop Konwertowalny Lenovo Yoga 720 ekran dotykowy,600,Solec Kujawski - 15 czerwca 2025,https://www.olx.pl/d/oferta/laptop-konwertowalny-lenovo-yoga-720-ekran-dotykowy-CID99-ID15pD69.html
Laptop Lenovo IdeaPad 3,600,"Katowice, Brynów-cz. Wsch.-Osiedle Zgrzebioka - 17 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-3-CID99-ID15Icbc.html
Laptop Lenovo IdeaPad 3,600,"Katowice, Brynów-cz. Wsch.-Osiedle Zgrzebioka - 17 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-3-CID99-ID15Icbc.html
Laptop Lenovo T490 RAM-16GB DDR4 SSD 256 m.2 podśw klaw,600,"Warszawa, Białołęka - 30 maja 2025",https://www.olx.pl/d/oferta/laptop-lenovo-t490-ram-16gb-ddr4-ssd-256-m-2-podsw-klaw-CID99-ID162MvL.html
Laptop Lenovo Ryzen 5 RAM-16GB DDR4 dysk-512 m.2,600,"Warszawa, Targówek - 19 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-ryzen-5-ram-16gb-ddr4-dysk-512-m-2-CID99-ID15UglQ.html
"Laptop LENOVO IdeaPad 5 , 15,6 512gb SSD , Ryzen 5 4500U, 16GB RAM",600,Tarnowskie Góry - 17 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-5-15-6-512gb-ssd-ryzen-5-4500u-16gb-ram-CID99-ID16gtcG.html
Laptop Lenovo IdeaPad 3,600,"Katowice, Brynów-cz. Wsch.-Osiedle Zgrzebioka - 17 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-3-CID99-ID15Icbc.html
Lenovo IDEAPAD 320-15ABR,600,"Wrocław, Śródmieście - 19 czerwca 2025",https://www.olx.pl/d/oferta/lenovo-ideapad-320-15abr-CID99-ID16iIpU.html
Laptop lenovo ideapad 320,600,Czyżowice - 23 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-320-CID99-ID16lkKE.html
Laptop Lenovo G50-45 SSD 500 GB,600,Kielce - 23 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-g50-45-ssd-500-gb-CID99-ID16lG5h.html
Laptop Lenovo IdeaPad 3,600,"Katowice, Brynów-cz. Wsch.-Osiedle Zgrzebioka - 17 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-3-CID99-ID15Icbc.html
Laptop Lenovo G50-45 SSD 500 GB,600,Kielce - 23 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-g50-45-ssd-500-gb-CID99-ID16lG5h.html
Lenovo ThinkPad e550 i7-5500U/16GB/256/W11PRO WYSYŁKA!,600,Kęty - 17 czerwca 2025,https://www.olx.pl/d/oferta/lenovo-thinkpad-e550-i7-5500u-16gb-256-w11pro-wysylka-CID99-IDZoldg.html
Lenovo ThinkPad l420,600,Wejherowo - 19 czerwca 2025,https://www.olx.pl/d/oferta/lenovo-thinkpad-l420-CID99-IDWPaW5.html
Lenovo ThinkPad x1 Carbon Intel Core7 Windows 8 pro,600,"Gdynia, Kamienna Góra - 15 czerwca 2025",https://www.olx.pl/d/oferta/lenovo-thinkpad-x1-carbon-intel-core7-windows-8-pro-CID99-ID137Ktj.html
Laptop lenovo ip slim 3 chrome 14M868 4GB 64GB blue,600,Odolanów - 04 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-ip-slim-3-chrome-14m868-4gb-64gb-blue-CID99-ID15EU84.html
Laptop Lenovo 500-15ACZ,600,Lubin - 09 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-500-15acz-CID99-ID110U4C.html
Laptop Lenovo G50-45 SSD 500 GB,600,Kielce - 23 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-g50-45-ssd-500-gb-CID99-ID16lG5h.html
Lenovo ThinkPad L490 i5-8265U / 16GB / 256SSD / FHD IPS / Win11 Pro,600,Kielce - 09 czerwca 2025,https://www.olx.pl/d/oferta/lenovo-thinkpad-l490-i5-8265u-16gb-256ssd-fhd-ips-win11-pro-CID99-ID16avlK.html
"Laptop Lenovo IdeaPad 3 15,6”",600,"Poznań, Grunwald - 23 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-3-15-6-CID99-ID16lelg.html
Laptop Lenovo IdeaPad Slim 3,600,"Kraków, Bronowice - 09 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-slim-3-CID99-ID13xJBH.html
Laptop Lenovo L570 | i5 | 16GB RAM | 240GB SSD Nowy | Okazja!,600,Pilzno - 14 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-l570-i5-16gb-ram-240gb-ssd-nowy-okazja-CID99-ID16etMh.html
Laptop Lenovo Ideapad Slim 1-14ast,600,Gniezno - 11 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-slim-1-14ast-CID99-ID16c4gj.html
"Laptop Lenovo 14.1"" Win11Pro\Office\16GB RAM\256SSD\USB3.1",600,"Warszawa, Wilanów - 25 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-14-1-win11pro-office-16gb-ram-256ssd-usb3-1-CID99-ID16nb9A.html
Laptop Lenovo ThinkPad T460p,600,Koszalin - 20 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-thinkpad-t460p-CID99-ID16jEwm.html
Lenovo thinkpad x240 laptop,610,Stary Kraków - 26 czerwca 2025,https://www.olx.pl/d/oferta/lenovo-thinkpad-x240-laptop-CID99-ID12biIN.html
Lenovo ThinkPad L490 i7 16gb LTE,630,Sędziszów Małopolski - 05 czerwca 2025,https://www.olx.pl/d/oferta/lenovo-thinkpad-l490-i7-16gb-lte-CID99-ID1671mw.html
Lenovo L560 i5-6200U 8GB 256SSD Full HD W10Pro +gratis stacja dokująca,635,"Warszawa, Bemowo - 12 czerwca 2025",https://www.olx.pl/d/oferta/lenovo-l560-i5-6200u-8gb-256ssd-full-hd-w10pro-gratis-stacja-dokujaca-CID99-IDZapuI.html
Laptop Lenovo ThinkPad T570 162/25/MIK,640,"Mikołów, Centrum - 06 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-thinkpad-t570-162-25-mik-CID99-ID1682qq.html
"Laptop Lenovo Thinkpad X270 12"" i5-7gen 8GB/128SSD Dotykowy W11 FHD",649,"Gdańsk, Wrzeszcz - 23 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-thinkpad-x270-12-i5-7gen-8gb-128ssd-dotykowy-w11-fhd-CID99-ID16lsSv.html
Laptop Lenovo Ideapad 320,650,Józefów - 28 maja 2025,https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-320-CID99-ID10qMmj.html
Laptop Lenovo T470s - i5 - 16 GB RAM - 250 GB SSD,650,"Kraków, Czyżyny - 26 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-t470s-i5-16-gb-ram-250-gb-ssd-CID99-ID16nZhm.html
Laptop Chromebook LENOVO IdeaPad Slim 3 MT520 8GB RAM 128GB eMMC,650,"Wrocław, Fabryczna - 26 czerwca 2025",https://www.olx.pl/d/oferta/laptop-chromebook-lenovo-ideapad-slim-3-mt520-8gb-ram-128gb-emmc-CID99-ID16nQTH.html
Laptop IdeaPad 3 15/TL6,650,Rumia - 24 czerwca 2025,https://www.olx.pl/d/oferta/laptop-ideapad-3-15-tl6-CID99-ID1601tW.html
Lenovo Yoga 530 I5 8GB RAM 256 SSD tablet 2w1 dotyk!,650,Dębica - 09 czerwca 2025,https://www.olx.pl/d/oferta/lenovo-yoga-530-i5-8gb-ram-256-ssd-tablet-2w1-dotyk-CID99-ID15KZaY.html
Laptop LENOVO ThinkPad L490/ I5 8gen/16gb Ram/ 512gb ssd,650,Korsze - 08 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-thinkpad-l490-i5-8gen-16gb-ram-512gb-ssd-CID99-ID169aJd.html
"laptop Lenovo X13 13.3"" i5 10310u/8/256ssd",650,"Wrocław, Stare Miasto - Dzisiaj o 09:09",https://www.olx.pl/d/oferta/laptop-lenovo-x13-13-3-i5-10310u-8-256ssd-CID99-ID16orZh.html
Laptop LENOVO IdeaPad S340-14IIL,650,Dąbrowa Górnicza - 14 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-s340-14iil-CID99-ID14VSu8.html
Laptop Lenovo Yoga,650,"Katowice, Giszowiec - 25 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-yoga-CID99-ID15yolt.html
Laptop Lenovo IDEAPAD 3,650,Grudziądz - 12 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-3-CID99-ID16daX8.html
Laptop Lenovo Z51-70 | i5 | 8GB RAM | 1TB SSHD | AMD R9 M375,650,"Kraków, Krowodrza - 16 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-z51-70-i5-8gb-ram-1tb-sshd-amd-r9-m375-CID99-ID16g7QR.html
laptop Lenovo Ideapad Y700,650,Słubice - 23 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-y700-CID99-ID16l7Ou.html
"Laptop Lenovo, duży ekran idealny do grania lub oglądania filmów.",650,Świnoujście - 23 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-duzy-ekran-idealny-do-grania-lub-ogladania-filmow-CID99-ID16lNMJ.html
Laptop Lenovo V310 Intel Core i3-7100U/8GB RAM/SSD128GB/Win10/FHD,650,Żarki - 14 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-v310-intel-core-i3-7100u-8gb-ram-ssd128gb-win10-fhd-CID99-IDT5AdZ.html
"Laptop Lenovo - IdeaPad 3 (17,3"")",660,Andrychów - 23 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-3-17-3-CID99-ID16l5r7.html
"Laptop Lenovo - IdeaPad 3 (17,3"")",660,Andrychów - 23 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-3-17-3-CID99-ID16l5r7.html
"Laptop Lenovo - IdeaPad 3 (17,3"")",660,Andrychów - 23 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-3-17-3-CID99-ID16l5r7.html
Laptop Lenovo Y700 i7-6700HQ / 8GB / SSD / GTX 960M 4GB Win11,680,Kórnik - Odświeżono dnia 24 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-y700-i7-6700hq-8gb-ssd-gtx-960m-4gb-win11-CID99-ID15uCMe.html
"Laptop Lenovo IdeaPad i5 2,5GHz|GeForce 940MX+Intel|8GB|SSD|Win 10",690,Radomsko - 03 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-i5-2-5ghz-geforce-940mx-intel-8gb-ssd-win-10-CID99-IDYkFsz.html
"Laptop Lenovo IdeaPad i5 2,5GHz|GeForce 940MX+Intel|8GB|SSD|Win 10",690,Radomsko - 03 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-i5-2-5ghz-geforce-940mx-intel-8gb-ssd-win-10-CID99-IDYkFsz.html
"Laptop Lenovo IdeaPad i5 2,5GHz|GeForce 940MX+Intel|8GB|SSD|Win 10",690,Radomsko - 03 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-i5-2-5ghz-geforce-940mx-intel-8gb-ssd-win-10-CID99-IDYkFsz.html
Lenovo Yoga 213.,690,Sierpc - 03 czerwca 2025,https://www.olx.pl/d/oferta/lenovo-yoga-213-CID99-ID15eniM.html
"Laptop Lenovo IdeaPad i5 2,5GHz|GeForce 940MX+Intel|8GB|SSD|Win 10",690,Radomsko - 03 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-i5-2-5ghz-geforce-940mx-intel-8gb-ssd-win-10-CID99-IDYkFsz.html
Laptop 2w1 Lenovo YOGA 710-14 i7-6500U 16GB/256 Gt940MX,699,"Warszawa, Bemowo - 16 czerwca 2025",https://www.olx.pl/d/oferta/laptop-2w1-lenovo-yoga-710-14-i7-6500u-16gb-256-gt940mx-CID99-ID16fErX.html
Laptop Lenovo ThinkPad L460 i5 12GB 256GB SSD Windows office,699,Kielce - 08 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-thinkpad-l460-i5-12gb-256gb-ssd-windows-office-CID99-ID169fJz.html
Sklep laptop Lenovo Ideapad Y700 i7 6700HQ 16gb 256gb GTX960M,699,"Gdańsk, Piecki-Migowo - 26 czerwca 2025",https://www.olx.pl/d/oferta/sklep-laptop-lenovo-ideapad-y700-i7-6700hq-16gb-256gb-gtx960m-CID99-ID16o0PM.html
Bezkonkurencyjny Laptop Lenovo ThinkPad X390 Yoga i5 8GB 256GB Dotyk,699,"Warszawa, Ursynów - Odświeżono dnia 17 czerwca 2025",https://www.olx.pl/d/oferta/bezkonkurencyjny-laptop-lenovo-thinkpad-x390-yoga-i5-8gb-256gb-dotyk-CID99-ID16bmUL.html
Laptop Lenovo Thinkpad T490 14FHD i5-8365/256GB/16DDR4/W10/Super stan,700,"Warszawa, Bielany - 25 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-thinkpad-t490-14fhd-i5-8365-256gb-16ddr4-w10-super-stan-CID99-ID16nB1i.html
Laptop lenovo i3,700,Gryfów Śląski - 26 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-i3-CID99-ID16ofyx.html
Lenovo Y520 I5-7300HQ GTX 1050 TI SSD 1TB Gamingowy,700,Łomianki - 23 czerwca 2025,https://www.olx.pl/d/oferta/lenovo-y520-i5-7300hq-gtx-1050-ti-ssd-1tb-gamingowy-CID99-ID16logz.html
Lenovo IdeaPad Gaming 3 15ARH05,700,Żółwin - 26 czerwca 2025,https://www.olx.pl/d/oferta/lenovo-ideapad-gaming-3-15arh05-CID99-ID16o3f1.html
Laptop Lenovo V14-ADA,700,Lublin - 01 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-v14-ada-CID99-ID15ElhB.html
Laptop Lenovo ThinkPad,700,Opole - 11 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-thinkpad-CID99-ID12yVIC.html
"Laptop Lenovo Yoga 520-14ikb 14"" Intel Core i3 8130u 4 GB / 256 GB",700,"Poznań, Wilda - 08 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-yoga-520-14ikb-14-intel-core-i3-8130u-4-gb-256-gb-CID99-IDYiqUW.html
zadbany laptop lenovo think pad x390 i5-8265u / 8gb / 256gb ssd 13.3'',700,"Szczecin, Centrum - 24 czerwca 2025",https://www.olx.pl/d/oferta/zadbany-laptop-lenovo-think-pad-x390-i5-8265u-8gb-256gb-ssd-13-3-CID99-ID15wU4k.html
Laptop Lenovo t14 i5-10gen/16gb/512ssd,700,Dzierżoniów - 19 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-t14-i5-10gen-16gb-512ssd-CID99-ID16iQG0.html
Laptop Lenovo T580 RAM-16GB dwie baterie,700,"Warszawa, Targówek - 01 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-t580-ram-16gb-dwie-baterie-CID99-ID1645UE.html
Laptop Lenovo IdeaPad Z710,700,"Poznań, Winiary - 02 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-z710-CID99-ID164xmJ.html
Laptop Lenovo IdeaPad S145,700,Sierosław - 01 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-s145-CID99-ID164hUs.html
Lenovo ThinkPad E 550 i 5 - 6 GB ramu - 256 GB SSD - win 10 pro - łado,700,Słupsk - 22 czerwca 2025,https://www.olx.pl/d/oferta/lenovo-thinkpad-e-550-i-5-6-gb-ramu-256-gb-ssd-win-10-pro-lado-CID99-ID15aFMd.html
Laptop Lenovo ideapad 700-15ISK i5-6300HQ 8GB RAM 15.6 Cali,700,"Warszawa, Mokotów - 31 maja 2025",https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-700-15isk-i5-6300hq-8gb-ram-15-6-cali-CID99-ID163HoU.html
Sprzedam laptop Lenovo,700,Ostrówek - 21 czerwca 2025,https://www.olx.pl/d/oferta/sprzedam-laptop-lenovo-CID99-ID15Vd30.html
"Lenovo W530 core i7, grafika GeForce 2gb ładny stan.",700,Rzeszów - 26 czerwca 2025,https://www.olx.pl/d/oferta/lenovo-w530-core-i7-grafika-geforce-2gb-ladny-stan-CID99-ID14CIZT.html
!!! Laptop Lenovo Ideapad !!!,700,Lublin - 02 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-CID99-ID164PYo.html
Laptop lenovo (patrz na zdjęcia),700,Piaseczno - 24 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-patrz-na-zdjecia-CID99-ID14CHG3.html
Laptop Lenovo ThinkPad L540,735,"Mikołów, Borowa Wieś - 06 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-thinkpad-l540-CID99-ID11Rsek.html
laptop Lenovo Legion 5 15ACH6 (używany),750,"Kraków, Podgórze Duchackie - 25 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-legion-5-15ach6-uzywany-CID99-ID16ntnj.html
Laptop lenovo ThinkPad l540,750,Działoszyn - 09 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-thinkpad-l540-CID99-IDQ6PYb.html
laptop lenovo ThinkPad E450 używany,750,"Białystok, Dojlidy Górne - 23 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-thinkpad-e450-uzywany-CID99-IDYvCH6.html
Laptop Lenovo ThinkPad i7 Win11 16/256 GB,750,Bielsko-Biała - 29 maja 2025,https://www.olx.pl/d/oferta/laptop-lenovo-thinkpad-i7-win11-16-256-gb-CID99-ID161C89.html
Nietuzinkowy laptop Lenovo Y50-70 i7/SSD512/12GB/960M/wifi 6 OKAZJA,750,"Poznań, Ogrody - 02 czerwca 2025",https://www.olx.pl/d/oferta/nietuzinkowy-laptop-lenovo-y50-70-i7-ssd512-12gb-960m-wifi-6-okazja-CID99-ID1658Vi.html
"Laptop do diagnostyki BMW ISTA+, ISTA-P, INPA, E-SYS",750,"Wrocław, Krzyki - 26 czerwca 2025",https://www.olx.pl/d/oferta/laptop-do-diagnostyki-bmw-ista-ista-p-inpa-e-sys-CID5-ID14xkbx.html
Laptop Lenovo x13 i5-10310U (5 gen) 16 GB Ram 512 Gb SSD,750,"Kraków, Krowodrza - 06 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-x13-i5-10310u-5-gen-16-gb-ram-512-gb-ssd-CID99-ID15k2TV.html
Laptop Lenovo,750,Świdnica - 22 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-CID99-ID15Szhk.html
Laptop Lenovo Thinkpad L13 Gen 2 i5 11 Gen 8GB RAM FHD,750,Dąbrowa Górnicza - 07 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-thinkpad-l13-gen-2-i5-11-gen-8gb-ram-fhd-CID99-ID168UKs.html
"Laptop Lenovo ideapad 700-15ISK, 16GB ram / 1T",750,"Warszawa, Żoliborz - 13 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-700-15isk-16gb-ram-1t-CID99-ID15OVq1.html
"Laptop Lenovo ThinkPad T490 i5-8365U CPU 1,6 GHz",750,Jędrzejów - 02 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-thinkpad-t490-i5-8365u-cpu-1-6-ghz-CID99-ID15DJAZ.html
Laptop Lenovo ideaPad 3,750,"Gliwice, Politechnika - 12 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-3-CID99-ID15O3yl.html
Lenovo Yoga 530 i3 8gen 8gb ram,750,"Warszawa, Targówek - 28 maja 2025",https://www.olx.pl/d/oferta/lenovo-yoga-530-i3-8gen-8gb-ram-CID99-ID161n7a.html
laptop Lenovo Legion 5 15MH05H,750,"Poznań, Chartowo - 09 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-legion-5-15mh05h-CID99-ID16aIgG.html
Laptop Lenovo ThinkPad i7 Win11 16/256 GB,750,Bielsko-Biała - 29 maja 2025,https://www.olx.pl/d/oferta/laptop-lenovo-thinkpad-i7-win11-16-256-gb-CID99-ID161C89.html
Laptop Lenovo V15 Ryzen 5/20GB/256,750,"Gdańsk, Jasień - 28 maja 2025",https://www.olx.pl/d/oferta/laptop-lenovo-v15-ryzen-5-20gb-256-CID99-ID161mDn.html
Laptop Lenovo ThinkPad E15 i5 10210U 8GB RAM Ddr4 256 ssd m.2 Win11PRO,750,"Poznań, Rataje - 05 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-thinkpad-e15-i5-10210u-8gb-ram-ddr4-256-ssd-m-2-win11pro-CID99-ID14GQH2.html
Laptop Lenovo gamingowy,750,Choszczówka Stojecka - 26 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-gamingowy-CID99-ID13FjfJ.html
Markowy laptop LENOVO v330-14 IKB,770,Toruń - 22 czerwca 2025,https://www.olx.pl/d/oferta/markowy-laptop-lenovo-v330-14-ikb-CID99-ID15Xfk7.html
Markowy laptop LENOVO v330-14 IKB,770,Toruń - 22 czerwca 2025,https://www.olx.pl/d/oferta/markowy-laptop-lenovo-v330-14-ikb-CID99-ID15Xfk7.html
Markowy laptop LENOVO v330-14 IKB,770,Toruń - 22 czerwca 2025,https://www.olx.pl/d/oferta/markowy-laptop-lenovo-v330-14-ikb-CID99-ID15Xfk7.html
Markowy laptop LENOVO v330-14 IKB,770,Toruń - 22 czerwca 2025,https://www.olx.pl/d/oferta/markowy-laptop-lenovo-v330-14-ikb-CID99-ID15Xfk7.html
"Laptop LENOVO ThinkPad L440 - Intel i5, SSD",790,Międzyrzec Podlaski - 29 maja 2025,https://www.olx.pl/d/oferta/laptop-lenovo-thinkpad-l440-intel-i5-ssd-CID99-ID15Cj7g.html
"Laptop Lenovo ThinkPad T495 Ryzen5 PRO 3500U 16/256GB Radeon Vega 14""",790,Zbuczyn - 30 maja 2025,https://www.olx.pl/d/oferta/laptop-lenovo-thinkpad-t495-ryzen5-pro-3500u-16-256gb-radeon-vega-14-CID99-ID162q1c.html
Lenovo IdeaPad S145-15API ryzen 3 8gb ram ssd,790,"Warszawa, Mokotów - 24 czerwca 2025",https://www.olx.pl/d/oferta/lenovo-ideapad-s145-15api-ryzen-3-8gb-ram-ssd-CID99-ID138zUj.html
"Laptop Lenovo Yoga X1 3gen, i5-8350U, 16GB, SSD 512GB, 14"" IPS DOTYK",790,"Warszawa, Praga-Północ - Odświeżono dnia 18 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-yoga-x1-3gen-i5-8350u-16gb-ssd-512gb-14-ips-dotyk-CID99-ID15jpjw.html
